# data to see the effect of the paramenter N_tilde on the population
# size in simulations with dynamic population
#
# N_tilde: growing logistically starting from 10000
# fitness: static increasing
# number of genotipic classes: 4
# 
t,N_tilde,N
2.050669883330819,10019.503373727268,10020.0
2.070669883330819,10019.523830478598,10024.0
2.090669883330819,10019.724202880352,10006.0
2.0923041418738673,10019.924579288792,10011.0
2.1123041418738673,10019.940952808734,10001.0
2.1323041418738673,10020.141333551346,10006.0
2.1523041418738673,10020.34171830081,10001.0
2.1548570645042013,10020.542107057207,9994.0
2.1748570645042014,10020.567686195142,10002.0
2.1948570645042014,10020.768079470034,10031.0
2.2148570645042014,10020.96847675203,10020.0
2.2348570645042014,10021.168878041206,10017.0
2.2548570645042014,10021.369283337648,10034.0
2.2748570645042014,10021.569692641431,10011.0
2.2948570645042015,10021.770105952637,10010.0
2.3148570645042015,10021.970523271348,10029.0
2.3348570645042015,10022.170944597636,10031.0
2.341768456704582,10022.37136993159,10023.0
2.361768456704582,10022.440631767855,10001.0
2.371759026482512,10022.641062494527,10016.0
2.3738811314175097,10022.741184853601,10013.0
2.3938811314175097,10022.762452052924,10048.0
2.4020269402857677,10022.962889214776,10059.0
2.4068795763396995,10023.044526503934,10054.0
2.407894428520398,10023.093159934126,10050.0
2.427894428520398,10023.103330877691,10029.0
2.447894428520398,10023.303774855818,10020.0
2.467894428520398,10023.504222842063,10005.0
2.4738357258204875,10023.704674836503,10027.0
2.4938357258204875,10023.764222853388,10007.0
2.5138357258204875,10023.964680046838,10014.0
2.5338357258204875,10024.16514124867,10023.0
2.5538357258204876,10024.365606458961,10040.0
2.5738357258204876,10024.566075677792,10066.0
2.5773492738612798,10024.766548905245,10071.0
2.59734927386128,10024.801767934998,10061.0
2.5984105650315126,10025.002245875397,10062.0
2.6184105650315126,10025.012884260801,10081.0
2.6384105650315126,10025.213366422724,10083.0
2.6584105650315126,10025.413852593525,10063.0
2.6784105650315126,10025.614342773286,10076.0
2.6843499225166205,10025.814836962085,10082.0
2.7043499225166205,10025.874378067201,10049.0
2.717063036073596,10026.074877455718,10035.0
2.737063036073596,10026.202328114648,10041.0
2.757063036073596,10026.402834060917,10046.0
2.777063036073596,10026.60334401654,10032.0
2.7863640951586315,10026.803857981593,10046.0
2.8063640951586315,10026.897108959301,10026.0
2.8263640951586315,10027.097628798538,10042.0
2.8463640951586315,10027.298152647405,10066.0
2.8663640951586316,10027.498680505987,10058.0
2.8863640951586316,10027.69921237436,10046.0
2.9063640951586316,10027.89974825261,10076.0
2.91255160461142,10028.10028814081,10088.0
2.93255160461142,10028.16233107571,10070.0
2.95255160461142,10028.362876214565,10054.0
2.97255160461142,10028.56342536356,10081.0
2.9925516046114202,10028.763978522775,10092.0
2.995694312339498,10028.964535692285,10096.0
3.014474190277984,10028.996050685206,10071.0
3.034474190277984,10029.184376885953,10086.0
3.054474190277984,10029.384942461831,10071.0
3.074474190277984,10029.585512048252,10058.0
3.078010808302397,10029.786085645304,10052.0
3.098010808302397,10029.821553672542,10068.0
3.118010808302397,10030.022131989528,10068.0
3.138010808302397,10030.222714317313,10064.0
3.158010808302397,10030.423300655979,10072.0
3.178010808302397,10030.623891005607,10095.0
3.198010808302397,10030.824485366278,10058.0
3.218010808302397,10031.025083738074,10040.0
3.238010808302397,10031.22568612107,10037.0
3.258010808302397,10031.426292515349,10072.0
3.278010808302397,10031.626902920993,10053.0
3.298010808302397,10031.827517338077,10028.0
3.318010808302397,10032.028135766686,10015.0
3.338010808302397,10032.2287582069,10023.0
3.358010808302397,10032.429384658797,10020.0
3.378010808302397,10032.630015122457,10010.0
3.398010808302397,10032.830649597961,10012.0
3.4180108083023972,10033.03128808539,10001.0
3.4380108083023972,10033.231930584825,9995.0
3.4580108083023973,10033.432577096344,9949.0
3.4780108083023973,10033.633227620028,9953.0
3.4980108083023973,10033.833882155957,9923.0
3.5180108083023973,10034.034540704211,9950.0
3.518240036985084,10034.235203264874,9947.0
3.538240036985084,10034.237503168852,9939.0
3.558240036985084,10034.438169787989,9946.0
3.573666364804645,10034.638840419691,9953.0
3.593666364804645,10034.793623708236,9939.0
3.613666364804645,10034.994301447663,9954.0
3.633666364804645,10035.194983199879,9965.0
3.653666364804645,10035.395668964964,9979.0
3.673666364804645,10035.596358742998,9972.0
3.693666364804645,10035.79705253406,10015.0
3.713666364804645,10035.997750338236,10002.0
3.717297970914357,10036.198452155602,9984.0
3.7372979709143572,10036.234896083433,9999.0
3.7572979709143572,10036.43560264281,9972.0
3.7772979709143573,10036.636313215551,9993.0
3.7972979709143573,10036.83702780174,9995.0
3.8172979709143573,10037.037746401451,9960.0
3.8372979709143573,10037.23846901477,9959.0
3.8572979709143573,10037.439195641778,9953.0
3.8772979709143574,10037.639926282549,9945.0
3.8972979709143574,10037.840660937169,9948.0
3.9172979709143574,10038.041399605714,9955.0
3.9372979709143574,10038.24214228827,9959.0
3.956951504095588,10038.442888984911,9994.0
3.976951504095588,10038.640161988547,10001.0
3.996951504095588,10038.840916644063,9982.0
4.010962525953209,10039.041675313909,9977.0
4.030962525953209,10039.182319410696,9984.0
4.041718084566192,10039.383084907293,9976.0
4.061718084566191,10039.491053820573,9994.0
4.081718084566191,10039.69182549068,10006.0
4.1017180845661905,10039.892601175454,9993.0
4.12171808456619,10040.093380874976,9987.0
4.14171808456619,10040.294164589326,10011.0
4.161718084566189,10040.494952318584,10008.0
4.181718084566189,10040.695744062832,9996.0
4.201718084566188,10040.896539822146,10019.0
4.221718084566188,10041.097339596608,10032.0
4.2417180845661875,10041.2981433863,10054.0
4.261718084566187,10041.498951191305,10071.0
4.281718084566187,10041.699763011695,10063.0
4.301718084566186,10041.900578847557,10103.0
4.321718084566186,10042.10139869897,10119.0
4.341718084566185,10042.302222566012,10157.0
4.361718084566185,10042.503050448764,10143.0
4.3817180845661845,10042.703882347309,10188.0
4.401718084566184,10042.904718261727,10151.0
4.421718084566184,10043.105558192092,10139.0
4.441718084566183,10043.306402138493,10127.0
4.461718084566183,10043.507250101004,10136.0
4.481718084566182,10043.708102079709,10149.0
4.501718084566182,10043.908958074684,10158.0
4.5217180845661815,10044.109818086014,10128.0
4.541718084566181,10044.310682113779,10085.0
4.561718084566181,10044.511550158055,10081.0
4.58171808456618,10044.712422218927,10067.0
4.60171808456618,10044.913298296471,10017.0
4.621718084566179,10045.114178390771,10041.0
4.641718084566179,10045.315062501908,10049.0
4.6617180845661785,10045.515950629957,10032.0
4.681718084566178,10045.716842775002,10012.0
4.701718084566178,10045.917738937123,10022.0
4.716269671013896,10046.118639116401,10003.0
4.736269671013895,10046.264812457437,9978.0
4.756269671013895,10046.46571957686,9974.0
4.770019969036665,10046.666630713658,9994.0
4.790019969036664,10046.804762444515,10003.0
4.810019969036664,10047.005680360875,10005.0
4.830019969036663,10047.206602294826,9993.0
4.850019969036663,10047.40752824645,10010.0
4.870019969036663,10047.608458215826,10033.0
4.890019969036662,10047.80939220303,10010.0
4.890827571117173,10048.010330208148,10008.0
4.9108275711171725,10048.018444190098,9998.0
4.918291671308055,10048.219386375456,9994.0
4.938291671308055,10048.294380035266,10013.0
4.9582916713080545,10048.495327738287,10009.0
4.978291671308054,10048.696279459498,9984.0
4.9828387125354965,10048.897235198974,9990.0
5.002838712535496,10048.942923461229,10028.0
5.022838712535496,10049.143884132644,10063.0
5.042838712535495,10049.344848822504,10101.0
5.049281972479545,10049.545817530889,10104.0
5.058391580570589,10049.61056306819,10112.0
5.077279779974079,10049.702102298526,10082.0
5.0972797799740786,10049.891905791515,10112.0
5.109504982945933,10050.092885438953,10102.0
5.1295049829459325,10050.215738267172,10088.0
5.149504982945932,10050.416724390021,10095.0
5.169504982945932,10050.617714531823,10099.0
5.189504982945931,10050.818708692663,10080.0
5.209504982945931,10051.019706872614,10058.0
5.214198567937213,10051.220709071764,10063.0
5.234198567937213,10051.267880699319,10090.0
5.2541985679372125,10051.468887860996,10124.0
5.274198567937212,10051.669899042048,10109.0
5.294198567937212,10051.870914242556,10102.0
5.314198567937211,10052.071933462601,10087.0
5.334198567937211,10052.272956702263,10072.0
5.35419856793721,10052.47398396162,10068.0
5.37419856793721,10052.675015240755,10074.0
5.377530733741437,10052.876050539748,10090.0
5.397530733741436,10052.909545077851,10116.0
5.417530733741436,10053.110585066544,10085.0
5.428823324994866,10053.31162907527,10083.0
5.448823324994866,10053.425146241743,10080.0
5.463278438384126,10053.626196540486,10073.0
5.483278438384126,10053.771509286611,10081.0
5.503278438384125,10053.972566511295,10088.0
5.523278438384125,10054.173627756354,10118.0
5.5432784383841245,10054.374693021868,10134.0
5.563278438384124,10054.57576230792,10156.0
5.576454981381543,10054.776835614588,10158.0
5.596454981381543,10054.909310365203,10142.0
5.604907676211693,10055.110390341559,10144.0
5.624907676211692,10055.195374934156,10172.0
5.644907676211692,10055.396460630709,10165.0
5.6649076762116914,10055.597550348208,10156.0
5.68324538085352,10055.798644086733,10141.0
5.703245380853519,10055.983027499526,10142.0
5.705163760826808,10056.184128946123,10143.0
5.7165877696228184,10056.203418606863,10159.0
5.731474006530921,10056.318289866402,10144.0
5.743695692321357,10056.467976662412,10134.0
5.754966923733011,10056.590872044928,10124.0
5.774966923733011,10056.704211447302,10138.0
5.794966923733011,10056.90532731482,10149.0
5.81496692373301,10057.106447203885,10136.0
5.823048724346995,10057.307571114578,10119.0
5.843048724346994,10057.388844422736,10133.0
5.863048724346994,10057.589973980295,10111.0
5.8830487243469936,10057.791107559675,10118.0
5.903048724346993,10057.99224516096,10151.0
5.923048724346993,10058.193386784227,10107.0
5.924610788026388,10058.394532429556,10104.0
5.944610788026387,10058.410242714235,10096.0
5.964610788026387,10058.611392695853,10104.0
5.984610788026386,10058.812546699706,10137.0
6.004610788026386,10059.013704725865,10115.0
6.0246107880263855,10059.214866774417,10103.0
6.044610788026385,10059.416032845442,10127.0
6.064610788026385,10059.617202939016,10108.0
6.084610788026384,10059.81837705523,10113.0
6.104610788026384,10060.01955519415,10130.0
6.116420628951742,10060.220737355865,10161.0
6.134290601360561,10060.339535711291,10160.0
6.154290601360561,10060.519297220779,10122.0
6.1742906013605605,10060.720489375422,10131.0
6.19429060136056,10060.921685553143,10159.0
6.213095343248937,10061.122885754015,10142.0
6.233095343248936,10061.312065316037,10159.0
6.253095343248936,10061.513273323011,10174.0
6.273095343248936,10061.714485353377,10201.0
6.279665427959405,10061.915701407213,10199.0
6.299665427959405,10061.981802611126,10176.0
6.3196654279594044,10062.183024010286,10163.0
6.339665427959404,10062.384249433106,10192.0
6.359665427959404,10062.585478879659,10215.0
6.379665427959403,10062.786712350035,10212.0
6.399665427959403,10062.987949844312,10211.0
6.419665427959402,10063.189191362564,10165.0
6.439665427959402,10063.39043690488,10157.0
6.4596654279594015,10063.591686471336,10125.0
6.479665427959401,10063.792940062014,10091.0
6.499665427959401,10063.994197676997,10093.0
6.5196654279594,10064.195459316357,10081.0
6.5396654279594,10064.396724980183,10079.0
6.559665427959399,10064.597994668551,10111.0
6.576209934698254,10064.799268381543,10128.0
6.596209934698254,10064.965770138313,10109.0
6.6162099346982535,10065.167051205406,10135.0
6.636209934698253,10065.368336297352,10111.0
6.656209934698253,10065.569625414231,10119.0
6.676209934698252,10065.77091855612,10124.0
6.696209934698252,10065.9722157231,10109.0
6.716209934698251,10066.173516915256,10117.0
6.736209934698251,10066.374822132664,10119.0
6.7562099346982505,10066.576131375405,10166.0
6.77620993469825,10066.777444643563,10201.0
6.79620993469825,10066.978761937218,10198.0
6.816209934698249,10067.180083256446,10186.0
6.836209934698249,10067.381408601328,10203.0
6.856209934698248,10067.582737971947,10222.0
6.876209934698248,10067.784071368384,10220.0
6.8962099346982475,10067.985408790719,10227.0
6.897661567442202,10068.18675023903,10222.0
6.903956493971153,10068.2013640877,10223.0
6.923956493971152,10068.264736493902,10183.0
6.943956493971152,10068.466083527699,10155.0
6.963956493971152,10068.667434587665,10140.0
6.983956493971151,10068.868789673881,10143.0
7.003956493971151,10069.070148786432,10127.0
7.02395649397115,10069.271511925392,10116.0
7.04395649397115,10069.472879090843,10129.0
7.063956493971149,10069.67425028287,10134.0
7.076560759814236,10069.875625501545,10134.0
7.096560759814236,10070.00253690956,10099.0
7.116560759814235,10070.203918692712,10118.0
7.136560759814235,10070.40530450273,10126.0
7.1565607598142345,10070.606694339695,10123.0
7.165984396855456,10070.808088203683,10131.0
7.1859843968554555,10070.90298273329,10116.0
7.205984396855455,10071.104382521915,10093.0
7.225984396855455,10071.30578633776,10082.0
7.245984396855454,10071.507194180913,10096.0
7.265984396855454,10071.708606051452,10100.0
7.285984396855453,10071.910021949458,10104.0
7.305984396855453,10072.111441875008,10123.0
7.3259843968554526,10072.312865828188,10120.0
7.345984396855452,10072.514293809074,10099.0
7.357300900595575,10072.715725817749,10102.0
7.377300900595575,10072.829702906034,10051.0
7.3973009005955745,10073.031141221683,10056.0
7.417300900595574,10073.232583565326,10040.0
7.437300900595574,10073.434029937045,10058.0
7.442467880821864,10073.635480336921,10040.0
7.445341721737877,10073.687525503332,10049.0
7.453864151261488,10073.716472803952,10044.0
7.462210982380363,10073.802317059819,10063.0
7.482210982380362,10073.88639326681,10058.0
7.486637206356057,10074.08785271222,10042.0
7.506637206356056,10074.132438488008,10079.0
7.526637206356056,10074.333902853377,10115.0
7.546637206356055,10074.535371247266,10130.0
7.566637206356055,10074.73684366975,10071.0
7.5866372063560545,10074.938320120911,10062.0
7.606637206356054,10075.13980060083,10082.0
7.626637206356054,10075.341285109585,10096.0
7.646637206356053,10075.54277364726,10099.0
7.666637206356053,10075.744266213933,10099.0
7.683059348490802,10075.945762809686,10068.0
7.703059348490801,10076.11121610889,10067.0
7.723059348490801,10076.312720042233,10090.0
7.7351185355609955,10076.514228004886,10076.0
7.744492605023306,10076.63573106301,10094.0
7.764492605023306,10076.730181070601,10053.0
7.77449227951552,10076.931697380875,10056.0
7.794492279515519,10077.032453767266,10068.0
7.812520608800883,10077.233976121837,10093.0
7.832520608800882,10077.415635143529,10090.0
7.852520608800882,10077.617165160258,10098.0
7.857241010072155,10077.818699206815,10103.0
7.877241010072154,10077.866265873103,10089.0
7.897241010072154,10078.067804900722,10091.0
7.9172410100721535,10078.269347958347,10079.0
7.923656724343724,10078.470895046063,10092.0
7.9436567243437235,10078.53554932618,10083.0
7.963656724343723,10078.7371017369,10052.0
7.983656724343723,10078.938658177898,10014.0
8.003656724343722,10079.140218649254,10005.0
8.023656724343722,10079.341783151041,9987.0
8.043656724343721,10079.543351683353,9979.0
8.063656724343721,10079.74492424626,9991.0
8.08365672434372,10079.946500839847,10007.0
8.10365672434372,10080.148081464193,10010.0
8.12365672434372,10080.349666119379,9972.0
8.14365672434372,10080.551254805487,9998.0
8.148231633796726,10080.752847522594,9994.0
8.168231633796726,10080.798961510453,9975.0
8.172064992373114,10081.000559180746,9985.0
8.192064992373114,10081.039199449033,9996.0
8.19955583610776,10081.240801923164,9985.0
8.205522143158351,10081.316311592369,9969.0
8.22552214315835,10081.376453936606,9967.0
8.24552214315835,10081.578063154531,9955.0
8.263263250598888,10081.77967640387,9955.0
8.268553757496637,10081.958521893968,9939.0
8.275638313270342,10082.011855328541,9938.0
8.284692041367105,10082.083274955541,9907.0
8.304692041367105,10082.174546606282,9926.0
8.324692041367104,10082.376171783006,9925.0
8.342706638002099,10082.577800991457,9929.0
8.362706638002098,10082.75941788578,9956.0
8.382706638002098,10082.961054757685,9944.0
8.402706638002098,10083.162695661555,9985.0
8.422706638002097,10083.36434059747,9947.0
8.442706638002097,10083.565989565512,9936.0
8.462706638002096,10083.76764256576,9951.0
8.482706638002096,10083.969299598293,9941.0
8.502706638002095,10084.170960663196,9957.0
8.522706638002095,10084.372625760543,9933.0
8.542706638002095,10084.574294890424,9974.0
8.54325348065452,10084.775968052913,9978.0
8.56325348065452,10084.781482283906,9981.0
8.58325348065452,10084.983159589347,9995.0
8.60325348065452,10085.18484092756,9951.0
8.623253480654519,10085.38652629863,9887.0
8.639479677164651,10085.588215702632,9878.0
8.65947967716465,10085.75185126112,9853.0
8.6607004069682,10085.95354797022,9856.0
8.6807004069682,10085.965858960022,9844.0
8.700700406968199,10086.167559948455,9844.0
8.715789525376495,10086.369264970137,9866.0
8.717467072989946,10086.52144518729,9863.0
8.73519439081905,10086.538364114755,9881.0
8.735498334164241,10086.717154935086,9884.0
8.752020165064874,10086.720220416868,9875.0
8.754837379500499,10086.886856069346,9870.0
8.774837379500498,10086.915270166239,9885.0
8.794837379500498,10087.116990139257,9884.0
8.814837379500498,10087.318714145898,9871.0
8.834837379500497,10087.520442186247,9873.0
8.854837379500497,10087.722174260387,9881.0
8.872636946610212,10087.92391036839,9873.0
8.874120623236731,10088.103454530663,9875.0
8.89412062323673,10088.118420515131,9842.0
8.91412062323673,10088.320164546541,9836.0
8.93412062323673,10088.521912612057,9833.0
8.941288408857927,10088.723664711762,9837.0
8.961288408857927,10088.795971483729,9819.0
8.981288408857926,10088.997729063558,9813.0
8.985028880688352,10089.199490677769,9825.0
8.99154049494336,10089.237225307315,9829.0
9.01154049494336,10089.302916113737,9845.0
9.031540494943359,10089.504683830515,9817.0
9.03322165935292,10089.706455581874,9819.0
9.05322165935292,10089.723416340064,9851.0
9.07322165935292,10089.925192465233,9855.0
9.093221659352919,10090.126972625154,9844.0
9.113221659352918,10090.328756819901,9833.0
9.133221659352918,10090.53054504956,9841.0
9.153221659352917,10090.732337314206,9888.0
9.173221659352917,10090.934133613926,9901.0
9.193221659352917,10091.135933948797,9870.0
9.213221659352916,10091.337738318902,9866.0
9.233221659352916,10091.539546724318,9893.0
9.253221659352915,10091.74135916513,9908.0
9.273221659352915,10091.943175641416,9945.0
9.293221659352914,10092.144996153254,9954.0
9.301718799913,10092.34682070073,9939.0
9.321718799913,10092.432568499678,9992.0
9.341718799913,10092.634398797498,10011.0
9.361718799913,10092.836233131151,10019.0
9.381718799913,10093.038071500712,10019.0
9.401718799912999,10093.239913906269,10016.0
9.421718799912998,10093.441760347898,10015.0
9.441718799912998,10093.643610825682,9992.0
9.461718799912997,10093.8454653397,10006.0
9.463486220027965,10094.047323890038,10002.0
9.483486220027965,10094.06516252726,10007.0
9.502081824326016,10094.267025470694,9998.0
9.508480386442018,10094.454717262895,9978.0
9.528480386442018,10094.519300945003,9988.0
9.548480386442018,10094.721172969463,10006.0
9.56131569692486,10094.92304903059,10015.0
9.58131569692486,10095.05260825338,10044.0
9.601315696924859,10095.25449094194,10008.0
9.608965331603715,10095.456377667379,10022.0
9.628965331603714,10095.5335967195,10033.0
9.647993718810518,10095.735489025985,10006.0
9.667993718810518,10095.927577022725,10027.0
9.687993718810517,10096.129477207302,10028.0
9.707993718810517,10096.331381429109,10020.0
9.727993718810517,10096.533289688225,10036.0
9.747993718810516,10096.73520198473,10062.0
9.767993718810516,10096.937118318705,10055.0
9.787993718810515,10097.139038690233,10064.0
9.807993718810515,10097.340963099392,10058.0
9.827993718810514,10097.542891546267,10070.0
9.847993718810514,10097.744824030935,10046.0
9.855479622232096,10097.946760553474,10054.0
9.875479622232096,10098.02234545727,10028.0
9.895479622232095,10098.224287529172,10038.0
9.910133291161685,10098.426233639142,10046.0
9.930133291161685,10098.574198774226,10066.0
9.950133291161684,10098.776151881077,10072.0
9.970133291161684,10098.978109026215,10064.0
9.980993890161114,10099.180070209723,10088.0
10.000993890161114,10099.289742873021,10075.0
10.020993890161114,10099.491710288008,10086.0
10.040993890161113,10099.693681741568,10105.0
10.060993890161113,10099.895657233781,10099.0
10.08092529502486,10100.097636764727,10089.0
10.096382733929845,10100.298927573062,10115.0
10.116382733929845,10100.455037763875,10126.0
10.136382733929844,10100.657028480284,10106.0
10.156382733929844,10100.859023235731,10107.0
10.176382733929843,10101.061022030299,10107.0
10.196382733929843,10101.263024864067,10103.0
10.215068744286935,10101.465031737116,10131.0
10.235068744286934,10101.653770513216,10129.0
10.255068744286934,10101.855785199676,10098.0
10.270238819179994,10102.057803925654,10096.0
10.276895793339571,10102.211038579866,10077.0
10.296895793339571,10102.278282167727,10067.0
10.31689579333957,10102.480309342023,10050.0
10.33689579333957,10102.682340556084,10025.0
10.35689579333957,10102.884375809994,10017.0
10.375250059698184,10103.086415103835,10006.0
10.395250059698183,10103.271832809563,9995.0
10.415250059698183,10103.473879851053,9986.0
10.435250059698182,10103.675930932712,10029.0
10.455250059698182,10103.877986054611,10008.0
10.475250059698181,10104.080045216839,10005.0
10.495250059698181,10104.282108419475,10022.0
10.510490060172716,10104.484175662596,10034.0
10.530490060172715,10104.63815361917,10021.0
10.539273867359583,10104.840227981826,10019.0
10.559273867359583,10104.928978370795,10021.0
10.568023074493581,10105.131058548832,10021.0
10.58802307449358,10105.21946188609,9993.0
10.60802307449358,10105.421547872682,9994.0
10.62802307449358,10105.623637900218,9978.0
10.645784577929412,10105.825731968773,9988.0
10.665784577929411,10106.005210081392,9999.0
10.685784577929411,10106.207311779925,9996.0
10.70578457792941,10106.409417519717,10021.0
10.72578457792941,10106.611527300849,10038.0
10.741680102817613,10106.813641123399,10032.0
10.761680102817612,10106.974279270715,10045.0
10.781680102817612,10107.176400346907,10038.0
10.801680102817611,10107.37852546475,10038.0
10.821680102817611,10107.580654624313,10047.0
10.84168010281761,10107.782787825685,10035.0
10.845207635752255,10107.984925068946,10041.0
10.865207635752254,10108.020577777414,10035.0
10.885207635752254,10108.222719775556,10052.0
10.905207635752253,10108.424865815765,10034.0
10.925207635752253,10108.627015898113,10052.0
10.945207635752253,10108.829170022691,10046.0
10.965207635752252,10109.031328189574,10067.0
10.985207635752252,10109.23349039884,10075.0
11.005207635752251,10109.435656650572,10083.0
11.02520763575225,10109.637826944858,10080.0
11.044524839282829,10109.84000128177,10097.0
11.064524839282829,10110.035277260546,10084.0
11.084524839282828,10110.237459544935,10097.0
11.104524839282828,10110.439645872195,10056.0
11.124524839282827,10110.641836242401,10055.0
11.135953786771788,10110.84403065564,10069.0
11.155953786771788,10110.959575937562,10040.0
11.175953786771787,10111.161776704374,10017.0
11.195953786771787,10111.363981514422,10009.0
11.215953786771786,10111.566190367786,9996.0
11.235953786771786,10111.768403264556,10024.0
11.255953786771785,10111.970620204802,10051.0
11.271728885724817,10112.172841188609,10022.0
11.291728885724817,10112.332346842668,10020.0
11.311728885724817,10112.534575059619,10021.0
11.331728885724816,10112.736807320356,10035.0
11.351728885724816,10112.93904362496,10049.0
11.371728885724815,10113.141283973513,10042.0
11.391728885724815,10113.343528366095,10065.0
11.411728885724814,10113.545776802788,10054.0
11.431728885724814,10113.748029283672,10048.0
11.451728885724814,10113.950285808825,10053.0
11.471728885724813,10114.152546378335,10058.0
11.491728885724813,10114.354810992274,10026.0
11.511728885724812,10114.557079650733,10013.0
11.531728885724812,10114.759352353782,10075.0
11.551728885724811,10114.96162910151,10109.0
11.571728885724811,10115.163909893994,10108.0
11.59172888572481,10115.366194731316,10110.0
11.61172888572481,10115.568483613559,10107.0
11.63172888572481,10115.770776540796,10077.0
