# data for final state of spatial model to check mutual influence
# among neighbour areas' distributions
# 
# number of genotipic classes: 4
# N_tilde: fixed to 1000000
# fitness landscape: static increasing
# resolution: 100
# 
simulation_time,elapsed_time,state_area1,state_area2,state_area3,state_area4,state_area5,state_area6,state_area7,state_area8,state_area9,state_area10,state_area11,state_area12,state_area13,state_area14,state_area15,state_area16,state_area17,state_area18,state_area19,state_area20,state_area21,state_area22,state_area23,state_area24,state_area25,state_area26,state_area27,state_area28,state_area29,state_area30,state_area31,state_area32,state_area33,state_area34,state_area35,state_area36,state_area37,state_area38,state_area39,state_area40,state_area41,state_area42,state_area43,state_area44,state_area45,state_area46,state_area47,state_area48,state_area49,state_area50,state_area51,state_area52,state_area53,state_area54,state_area55,state_area56,state_area57,state_area58,state_area59,state_area60,state_area61,state_area62,state_area63,state_area64,state_area65,state_area66,state_area67,state_area68,state_area69,state_area70,state_area71,state_area72,state_area73,state_area74,state_area75,state_area76,state_area77,state_area78,state_area79,state_area80,state_area81,state_area82,state_area83,state_area84,state_area85,state_area86,state_area87,state_area88,state_area89,state_area90,state_area91,state_area92,state_area93,state_area94,state_area95,state_area96,state_area97,state_area98,state_area99,state_area100,state_world
8.661428330988233,1371.7940878868103,[   0. 9047.  267.    0.    0.],[17633.     0.     0.     0.     0.],[    0. 10957.     0.     0.     0.],[    0. 11565.  1130.     0.     0.],[    0. 10341.   249.     0.     0.],[18274.     0.     0.     0.     0.],[   0. 8320. 2309.    0.    0.],[    0. 17105.     0.     0.     0.],[8224.    0.    0.    0.    0.],[0.0000e+00 1.2984e+04 4.0540e+03 7.4700e+02 1.0000e+00],[    0. 12262.   596.     0.     0.],[    0. 18820.   286.     0.     0.],[19333.     0.     0.     0.     0.],[-9.0000e+00  1.5875e+04  2.0610e+03  0.0000e+00  0.0000e+00],[16125.     0.     0.     0.     0.],[-3.000e+00  1.662e+04  1.293e+03  0.000e+00  0.000e+00],[    0. 11513.     0.     0.     0.],[23670.     0.     0.     0.     0.],[18369.     0.     0.     0.     0.],[15795.     0.     0.     0.     0.],[22274.     0.     0.     0.     0.],[    0. 10600.     0.     0.     0.],[25578.     0.     0.     0.     0.],[    0. 14069.     0.     0.     0.],[18210.     0.  2176.     0.     0.],[17972.     0.     0.     0.     0.],[  -21. 14100.     0.     0.     0.],[    0. 16734.   272.     0.     0.],[0.0000e+00 1.7617e+04 1.3980e+03 1.0000e+00 0.0000e+00],[-8.0000e+00  1.4204e+04  5.2300e+02  0.0000e+00  0.0000e+00],[    0. 14177.   961.     0.     0.],[    0. 19480.   342.     0.     0.],[    0. 14544.     0.     0.     0.],[    0. 17926.   253.     0.     0.],[    0. 16257.   538.     0.     0.],[    0. 18301.   397.     0.     0.],[14053.     0.     0.     0.     0.],[26276.     0.     0.     0.     0.],[-2.000e+00  7.351e+03  0.000e+00  0.000e+00  0.000e+00],[ 519. 2578. 2346.    0.    0.],[1.54e+04 2.00e+00 0.00e+00 0.00e+00 0.00e+00],[ 1.8804e+04 -6.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00],[2.0478e+04 2.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00],[18893.     0.     0.     0.     0.],[1.8179e+04 0.0000e+00 6.0000e+00 0.0000e+00 0.0000e+00],[20421.     0.     0.     0.     0.],[    0. 11837.     0.     0.     0.],[-2.0000e+00  1.5735e+04  1.4070e+03  0.0000e+00  0.0000e+00],[    0. 12915.  1116.    13.     0.],[1.0000e+00 1.0991e+04 1.7090e+03 0.0000e+00 0.0000e+00],[8677.    0.    0.    0.    0.],[-4.0000e+00  2.2473e+04  4.2700e+02  0.0000e+00  0.0000e+00],[    0. 14122.  3860.     0.     0.],[    0. 24193.     0.     0.     0.],[5963.  -28.    0.    0.    0.],[-2.0000e+00  2.1578e+04  3.2500e+02  0.0000e+00  0.0000e+00],[   0. 9196. 1071.   24.    0.],[-3.000e+00  7.474e+03  5.900e+02  8.000e+00  0.000e+00],[26120.     0.     0.     0.     0.],[    0. 13287.     0.     0.     0.],[   0. 9226.  324.    0.    0.],[20814.     0.     0.     0.     0.],[16913.     0.     0.     0.     0.],[21864.     0.     0.     0.     0.],[   0. 9547.  645.   41.    0.],[17760.     0.     0.     0.     0.],[11520.     0.     0.     0.     0.],[-1.6000e+01  2.0587e+04  0.0000e+00  0.0000e+00  0.0000e+00],[-1.0000e+00  1.3401e+04  2.7500e+02  0.0000e+00  0.0000e+00],[16071.     0.     0.     0.     0.],[    0. 10811.   510.     0.     0.],[    0. 16593.   873.     0.     0.],[10170.     0.     0.     0.     0.],[    0. 17944.     0.     0.     0.],[    0. 16078.     0.     0.     0.],[19547.     0.     0.     0.     0.],[ 1.1708e+04 -2.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00],[2.4235e+04 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00],[ -12. 8265. 1464.    0.    0.],[-7.0000e+00  1.3155e+04  0.0000e+00  0.0000e+00  0.0000e+00],[2578. 4827.    0.    0.    0.],[    0. 12130.  1286.     0.     0.],[  -28. 10179.   351.     0.     0.],[19816.     0.     0.     0.     0.],[-9.0000e+00  1.2731e+04  8.2600e+02  0.0000e+00  0.0000e+00],[    0. 14676.   604.     0.     0.],[    0. 18789.   526.     0.     0.],[    0. 16824.     0.     0.     0.],[    0. 16520.   214.     0.     0.],[19474.     0.     0.     0.     0.],[  51. 8916.  215.    0.    0.],[-5.0000e+00  1.2132e+04  8.7400e+02  0.0000e+00  0.0000e+00],[17498.     0.     0.     0.     0.],[-1.1000e+01  1.5346e+04  1.1470e+03  0.0000e+00  0.0000e+00],[12681.     0.     0.     0.     0.],[19376.     0.     0.     0.     0.],[   0. 8784.  845.    0.    0.],[1.9287e+04 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00],[12530.     0.     0.     0.     0.],[-8.0000e+00  1.3334e+04  0.0000e+00  0.0000e+00  0.0000e+00],[7.08983e+05 8.17913e+05 4.29410e+04 8.34000e+02 1.00000e+00]
